【快递/小包.xlsx】,,,,,,,,,,,,,,,,,
工作号,发货仓库,公司名,货量,创建时间,取件日期(E),派送日期(E),包装件数,重量,体积,材积,货物品名,业务员,签收方式,签出/出仓时间,销售额,货值,CTN/MAWB#
KD23102376671,WNT485,XXXXX,4805FFM0825US X 1; 5.100KGS 0.084000CBM,2023-10-09 13:26:48,2023-10-09 23:00:00,2023-10-12 23:00:00,1.00,5.10,0.084,14.00, 脚垫,客服2 ,,2023-10-09 15:30:49,,,
KD23102376670,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:37,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376667,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:36,2023-10-10 23:00:00,2023-10-10 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376668,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:36,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376669,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:36,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376664,WNT485,abc,10-04007-121 X 1; 0.000KGS 0.016896CBM,2023-10-09 12:23:35,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,0.00,0.0169,2.816, Space heater,yao ,,2023-10-09 15:55:12,,,
KD23102376665,WNT485,abc,10-18003-181 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:35,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Air Circulator Fan,yao ,,2023-10-09 17:08:29,,,
KD23102376666,WNT485,abc,10-08002-111 X 1; 10-08002-111 X 1; 0KGS 0CBM,2023-10-09 12:23:35,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,0.00,0.00,0.00, 10-08002-111,yao ,,2023-10-09 15:55:12,,,
KD23102376661,WNT485,abc,10-15004-091 X 1; 9.120KGS 0.112942CBM,2023-10-09 12:23:34,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,9.12,0.1129,18.824, Parts,yao ,,2023-10-09 15:59:28,,,
KD23102376662,WNT485,abc,10-99009-001 X 1; 0.000KGS 0.051681CBM,2023-10-09 12:23:34,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,0.00,0.0517,8.614, Filter,yao ,,2023-10-09 16:11:24,,,
KD23102376663,WNT485,abc,10-99009-001 X 1; 0.000KGS 0.051681CBM,2023-10-09 12:23:34,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,0.00,0.0517,8.614, Filter,yao ,,2023-10-09 16:11:24,,,
KD23102376658,WNT485,abc,10-04001-102 X 1; 3.100KGS 0.030042CBM,2023-10-09 12:23:33,2023-10-10 23:00:00,,1.00,3.10,0.03,5.007, Space heater,yao ,,2023-10-09 17:06:50,,,
KD23102376659,WNT485,abc,10-02001-101 X 1; 8.530KGS 0.072386CBM,2023-10-09 12:23:33,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,8.53,0.0724,12.064, Air Fryer,yao ,,2023-10-09 15:55:12,,,
KD23102376660,WNT485,abc,10-18001-101 X 1; 0.000KGS 0.024449CBM,2023-10-09 12:23:33,2023-10-10 23:00:00,,1.00,0.00,0.0244,4.075, Air Circulator Fan,yao ,,2023-10-09 16:49:16,,,
KD23102376655,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:32,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376656,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:32,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376657,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:32,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376652,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:31,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376653,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:31,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376654,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:31,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376648,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:30,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376649,WNT485,abc,10-04006-141 X 1; 0.000KGS 0.065093CBM,2023-10-09 12:23:30,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.0651,10.849, Space heater,yao ,,2023-10-09 15:55:12,,,
KD23102376650,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:30,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376651,WNT485,abc,10-04001-102 X 1; 3.100KGS 0.030042CBM,2023-10-09 12:23:30,2023-10-10 23:00:00,,1.00,3.10,0.03,5.007, Space heater,yao ,,2023-10-09 17:06:50,,,
KD23102376646,WNT485,abc,10-04003-122 X 1; 0.000KGS 0.015084CBM,2023-10-09 12:23:29,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.0151,2.514, Space heater,yao ,,2023-10-09 15:55:12,,,
KD23102376647,WNT485,abc,10-04009-122 X 2; 0.000KGS 0.068672CBM,2023-10-09 12:23:29,2023-10-10 23:00:00,2023-10-15 23:00:00,2.00,0.00,0.0687,11.445, Space heater,yao ,,2023-10-09 14:27:23,,,
KD23102376643,WNT485,abc,10-04004-105 X 1; 1.750KGS 0.010400CBM,2023-10-09 12:23:28,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,1.75,0.0104,1.75, Space heater,yao ,,2023-10-09 16:51:31,,,
KD23102376644,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:28,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376645,WNT485,abc,10-16001-111 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:28,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,0.00,0.00,0.00, Humidifier,yao ,,2023-10-09 15:55:12,,,
KD23102376639,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:27,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376640,WNT485,abc,10-04009-122 X 3; 0.000KGS 0.103008CBM,2023-10-09 12:23:27,2023-10-10 23:00:00,2023-10-15 23:00:00,3.00,0.00,0.103,17.168, Space heater,yao ,,2023-10-09 14:25:22,,,
KD23102376641,WNT485,abc,10-04009-122 X 2; 0.000KGS 0.068672CBM,2023-10-09 12:23:27,2023-10-10 23:00:00,2023-10-15 23:00:00,2.00,0.00,0.0687,11.445, Space heater,yao ,,2023-10-09 14:27:23,,,
KD23102376642,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:27,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376637,WNT485,abc,10-22003-001-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:26,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376638,WNT485,abc,10-04003-122 X 1; 10-04006-141 X 2; 0.000KGS 0.145270CBM,2023-10-09 12:23:26,2023-10-10 23:00:00,2023-10-15 23:00:00,3.00,0.00,0.1453,24.212, Space heater Space heater,yao ,,2023-10-09 14:32:39,,,
KD23102376634,WNT485,abc,10-22003-002-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:25,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:58:35,,,
KD23102376635,WNT485,abc,10-22003-003-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:25,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:23:00,,,
KD23102376636,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:25,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376630,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:24,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376631,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:24,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376632,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:24,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376633,WNT485,abc,10-22003-001-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:24,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376627,WNT485,abc,10-99009-001 X 2; 0.000KGS 0.103362CBM,2023-10-09 12:23:23,2023-10-10 23:00:00,2023-10-15 23:00:00,2.00,0.00,0.1034,17.227, Filter,yao ,,2023-10-09 16:11:24,,,
KD23102376628,WNT485,abc,10-99009-001 X 2; 0.000KGS 0.103362CBM,2023-10-09 12:23:23,2023-10-10 23:00:00,2023-10-15 23:00:00,2.00,0.00,0.1034,17.227, Filter,yao ,,2023-10-09 16:11:24,,,
KD23102376629,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:23,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376624,WNT485,abc,10-22003-001-BOM X 1; 0KGS 0CBM,2023-10-09 12:23:22,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376625,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:22,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376626,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:22,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
KD23102376621,WNT485,abc,10-04004-105 X 1; 1.750KGS 0.010400CBM,2023-10-09 12:23:21,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,1.75,0.0104,1.75, Space heater,yao ,,2023-10-09 16:51:31,,,
KD23102376622,WNT485,abc,10-01001-102 X 1; 5.400KGS 0.050778CBM,2023-10-09 12:23:21,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,5.40,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:35:10,,,
KD23102376623,WNT485,abc,10-18001-101 X 1; 0.000KGS 0.024449CBM,2023-10-09 12:23:21,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.0244,4.075, Air Circulator Fan,yao ,,2023-10-09 16:49:16,,,
KD23102376618,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:20,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
KD23102376619,WNT485,abc,10-01005-141 X 1; 10-01005-141 X 1; 0KGS 0CBM,2023-10-09 12:23:20,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Tower Fan,yao ,,2023-10-09 16:36:53,,,
KD23102376620,WNT485,abc,10-15004-091 X 1; 9.120KGS 0.112942CBM,2023-10-09 12:23:20,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,9.12,0.1129,18.824, Parts,yao ,,2023-10-09 15:59:28,,,
KD23102376614,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:19,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376615,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:19,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376616,WNT485,abc,10-18002-101 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:19,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.00,0.00, Air Circulator Fan,yao ,,2023-10-09 16:40:25,,,
KD23102376617,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:19,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376611,WNT485,abc,10-01001-102 X 1; 5.400KGS 0.050778CBM,2023-10-09 12:23:18,2023-10-10 23:00:00,2023-10-10 23:00:00,1.00,5.40,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:35:10,,,
KD23102376612,WNT485,abc,10-22003-004-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:18,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:56:51,,,
KD23102376613,WNT485,abc,10-01007-101 X 1; 4.700KGS 0.040403CBM,2023-10-09 12:23:18,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.70,0.0404,6.734, Tower Fan,yao ,,2023-10-09 16:46:52,,,
KD23102376608,WNT485,abc,10-22003-001-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:17,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376609,WNT485,abc,10-01001-102 X 1; 5.400KGS 0.050778CBM,2023-10-09 12:23:17,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,5.40,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:35:10,,,
KD23102376610,WNT485,abc,10-01001-102 X 1; 5.400KGS 0.050778CBM,2023-10-09 12:23:17,2023-10-10 23:00:00,2023-10-10 23:00:00,1.00,5.40,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:35:10,,,
KD23102376605,WNT485,abc,10-15004-091 X 1; 9.120KGS 0.112942CBM,2023-10-09 12:23:16,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,9.12,0.1129,18.824, Parts,yao ,,2023-10-09 15:59:28,,,
KD23102376606,WNT485,abc,10-18001-111 X 1; 0.000KGS 0.027745CBM,2023-10-09 12:23:16,2023-10-10 23:00:00,,1.00,0.00,0.0277,4.624, Air Circulator Fan,yao ,,2023-10-09 16:54:12,,,
KD23102376607,WNT485,abc,10-18001-101 X 1; 0.000KGS 0.027745CBM,2023-10-09 12:23:16,2023-10-10 23:00:00,,1.00,0.00,0.0277,4.624, Air Circulator Fan,yao ,,2023-10-09 16:49:16,,,
KD23102376602,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:15,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
KD23102376603,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:15,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376604,WNT485,abc,10-18002-101 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:15,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.00,0.00, Air Circulator Fan,yao ,,2023-10-09 16:40:25,,,
KD23102376599,WNT485,abc,10-01002-102 X 1; 5.300KGS 0.050778CBM,2023-10-09 12:23:14,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,5.30,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:29:24,,,
KD23102376600,WNT485,abc,10-01002-102 X 1; 5.300KGS 0.050778CBM,2023-10-09 12:23:14,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,5.30,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:29:24,,,
KD23102376601,WNT485,abc,10-01001-102 X 1; 5.400KGS 0.050778CBM,2023-10-09 12:23:14,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,5.40,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:35:10,,,
KD23102376596,WNT485,abc,10-01002-102 X 1; 5.300KGS 0.050778CBM,2023-10-09 12:23:13,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,5.30,0.0508,8.463, Tower Fan,yao ,,2023-10-09 16:29:24,,,
KD23102376597,WNT485,abc,10-01007-111 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:13,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.00,0.00, Tower Fan,yao ,,2023-10-09 17:00:14,,,
KD23102376598,WNT485,abc,10-01007-111 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:13,2023-10-10 23:00:00,2023-10-31 23:00:00,1.00,0.00,0.00,0.00, Tower Fan,yao ,,2023-10-09 17:00:14,,,
KD23102376593,WNT485,abc,10-04001-102 X 1; 3.100KGS 0.030042CBM,2023-10-09 12:23:12,2023-10-10 23:00:00,,1.00,3.10,0.03,5.007, Space heater,yao ,,2023-10-09 17:06:50,,,
KD23102376594,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050110CBM,2023-10-09 12:23:12,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,6.24,0.0501,8.352, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376595,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050107CBM,2023-10-09 12:23:12,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,6.24,0.0501,8.351, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376590,WNT485,abc,10-18003-181 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:11,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,0.00,0.00,0.00, Air Circulator Fan,yao ,,2023-10-09 17:08:29,,,
KD23102376591,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:11,2023-10-10 23:00:00,2023-10-12 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376592,WNT485,abc,10-04001-102 X 1; 3.100KGS 0.030042CBM,2023-10-09 12:23:11,2023-10-10 23:00:00,,1.00,3.10,0.03,5.007, Space heater,yao ,,2023-10-09 17:06:50,,,
KD23102376587,WNT485,abc,10-01004-121 X 1; 6.240KGS 0.050110CBM,2023-10-09 12:23:10,2023-10-10 23:00:00,2023-10-11 23:00:00,1.00,6.24,0.0501,8.352, Tower Fan,yao ,,2023-10-09 17:05:41,,,
KD23102376588,WNT485,abc,10-22003-001-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:10,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376589,WNT485,abc,10-01008-102 X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:10,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Tower Fan,yao ,,2023-10-09 17:09:28,,,
KD23102376584,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:09,2023-10-10 23:00:00,2023-10-15 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376585,WNT485,abc,10-04013-142 X 1; 4.000KGS 0.036289CBM,2023-10-09 12:23:09,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,4.00,0.0363,6.048, Space heater,yao ,,2023-10-09 16:38:22,,,
KD23102376586,WNT485,abc,10-04009-122 X 1; 0.000KGS 0.034336CBM,2023-10-09 12:23:09,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.0343,5.723, Space heater,yao ,,2023-10-09 14:28:34,,,
KD23102376581,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:08,2023-10-10 23:00:00,2023-10-13 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
KD23102376582,WNT485,abc,10-22003-001-BOM X 1; 0.000KGS 0.000000CBM,2023-10-09 12:23:08,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,0.00,0.00,0.00, Parts,yao ,,2023-10-09 16:19:17,,,
KD23102376583,WNT485,abc,10-18001-111 X 1; 0.000KGS 0.027745CBM,2023-10-09 12:23:08,2023-10-10 23:00:00,,1.00,0.00,0.0277,4.624, Air Circulator Fan,yao ,,2023-10-09 16:54:12,,,
KD23102376578,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:07,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
KD23102376579,WNT485,abc,10-04001-102 X 1; 3.100KGS 0.030042CBM,2023-10-09 12:23:07,2023-10-10 23:00:00,,1.00,3.10,0.03,5.007, Space heater,yao ,,2023-10-09 17:06:50,,,
KD23102376580,WNT485,abc,10-04003-101 X 1; 2.660KGS 0.015080CBM,2023-10-09 12:23:07,2023-10-10 23:00:00,2023-10-16 23:00:00,1.00,2.66,0.0151,2.66, Space heater,yao ,,2023-10-09 16:32:53,,,
